INT	INT	INT	INT	STRING	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT
14020002	14	2	2	CJSH_item_baoshi_5_5	8	23|25|27|26|20|22	中级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	18	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_03_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	25	0	1
14020003	14	2	3	CJSH_item_baoshi_5_8	8	23|25|27|26|20|22	高级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	18	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_05_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	26	0	1
14020004	14	2	4	CJSH_item_baoshi_5_11	8	23|25|27|26|20|22	圣徒级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级绿柱石升级而成	50000	10	500	1	0	18	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_09_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	27	1	1
14020005	14	2	5	CJSH_item_baoshi_5_12	8	23|25|27|26|20|22	大师级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级绿柱石升级而成	82000	10	500	1	0	18	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	28	1	1
14020006	14	2	6	CJSH_item_baoshi_5_3	8	23|25|27|26|20|22	初级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	20	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_04_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	32	0	1
14020007	14	2	7	CJSH_item_baoshi_5_6	8	23|25|27|26|20|22	中级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	20	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_02_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	33	0	1
14020008	14	2	8	CJSH_item_baoshi_5_9	8	23|25|27|26|20|22	高级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	20	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_10_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	34	0	1
14020009	14	2	9	CJSH_item_baoshi_5_12	8	23|25|27|26|20|22	圣徒级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级绿晶石升级而成	50000	10	500	1	0	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_03_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	35	1	1
14020010	14	2	10	CJSH_item_baoshi_5_7	8	23|25|27|26|20|22	大师级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级绿晶石升级而成	82000	10	500	1	0	20	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	36	1	1
14020011	14	2	11	CJSH_item_baoshi_5_4	8	23|25|27|26|20|22	初级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	16	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_07_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	40	0	1
14020012	14	2	12	CJSH_item_baoshi_5_7	8	23|25|27|26|20|22	中级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	16	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_06_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	41	0	1
14020013	14	2	13	CJSH_item_baoshi_5_10	8	23|25|27|26|20|22	高级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	16	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_08_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	42	0	1
14020014	14	2	14	CJSH_item_baoshi_5_13	8	23|25|27|26|20|22	圣徒级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级绿碧玺升级而成	50000	10	500	1	0	16	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_12_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	43	1	1
14020015	14	2	15	CJSH_item_baoshi_5_11	8	23|25|27|26|20|22	大师级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级绿碧玺升级而成	82000	10	500	1	0	16	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	44	1	1
14020016	14	2	16	CJSH_item_baoshi_5_13	8	1~12|24|28|29|35~46	高级绿龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_11_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14020017	14	2	17	CJSH_item_baoshi_5_2	8	1~12|24|28|29|35~46	圣徒级绿龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	53	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14020018	14	2	18	CJSH_item_baoshi_5_4	8	1~12|24|28|29|35~46	大师级绿龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（9级）#cC8B88E制造	14000	10	500	1	0	53	2	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14020019	14	2	19	CJSH_item_baoshi_5_5	8	1~12|24|28|29|35~46	宗师级绿龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（10级）#cC8B88E制造	50000	10	500	1	0	53	2	22	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020020	14	2	20	CJSH_item_baoshi_5_6	8	1~12|24|28|29|35~46	传说级绿龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020021	14	2	21	CJSH_item_baoshi_5_14	8	23|25|27|26|20|22|24|29	高级绿玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_01_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14020022	14	2	22	CJSH_item_baoshi_5_9	8	23|25|27|26|20|22|24|29	圣徒级绿玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	54	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14020023	14	2	23	CJSH_item_baoshi_5_10	8	23|25|27|26|20|22|24|29	大师级绿玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	54	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020024	14	2	24	CJSH_item_baoshi_5_8	8	23|25|27|26|20|22|24|29	宗师级绿玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	54	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020025	14	2	25	CJSH_item_baoshi_5_11	8	23|25|27|26|20|22|24|29	传说级绿玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020026	14	2	26	CJSH_item_baoshi_5_15	8	1~12|24|29|35~46	高级绿猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	2000	10	500	1	0	97	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_11_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020027	14	2	27	CJSH_item_baoshi_5_2	8	1~12|24|29|35~46	圣徒级绿猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	6000	10	500	1	0	97	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020028	14	2	28	CJSH_item_baoshi_5_4	8	1~12|24|29|35~46	大师级绿猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	97	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020029	14	2	29	CJSH_item_baoshi_5_5	8	1~12|24|29|35~46	宗师级绿猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	97	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020030	14	2	30	CJSH_item_baoshi_5_6	8	1~12|24|29|35~46	传说级绿猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	97	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020031	14	2	31	CJSH_item_baoshi_5_13	8	23|25|27|26|20|22	宗师级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级绿柱石升级而成	82000	10	500	1	0	18	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	29	1	1
14020032	14	2	32	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	传说级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级绿柱石升级而成	82000	10	500	1	0	18	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020033	14	2	33	CJSH_item_baoshi_5_15	8	23|25|27|26|20|22	神话级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	18	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020034	14	2	34	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	逆天级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	18	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020035	14	2	35	CJSH_item_baoshi_5_14	8	23|25|27|26|20|22	宗师级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级绿晶石升级而成	82000	10	500	1	0	20	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	37	1	1
14020036	14	2	36	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	传说级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级绿晶石升级而成	82000	10	500	1	0	20	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020037	14	2	37	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	神话级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	20	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020038	14	2	38	CJSH_item_baoshi_5_8	8	23|25|27|26|20|22	逆天级绿晶石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	20	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020039	14	2	39	CJSH_item_baoshi_5_14	8	23|25|27|26|20|22	宗师级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级绿碧玺升级而成	82000	10	500	1	0	16	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	45	1	1
14020040	14	2	40	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	传说级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级绿碧玺升级而成	82000	10	500	1	0	16	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020041	14	2	41	CJSH_item_baoshi_5_16	8	23|25|27|26|20|22	神话级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	16	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020042	14	2	42	CJSH_item_baoshi_5_8	8	23|25|27|26|20|22	逆天级绿碧玺	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E	82000	10	500	1	0	16	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石1.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030001	14	3	1	CJSH_item_baoshi_2_2	8	1~12|23|25|27|35~46	初级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	0	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_01_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	48	0	1
