INT	STRING	INT	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT												
1374	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1375	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1376	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1377	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1378	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1379	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1380	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1381	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1382	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1383	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1384	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1385	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1386	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1387	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1388	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1389	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1390	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1391	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1392	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1393	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1394	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1395	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1396	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1397	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1398	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1399	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1400	30|30|30|30|40|50|60|70|71|91	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1401	10|10|20|30|40|50|60|70|78|98	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1402	50|50|50|50|50|50|60|70|76|96	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1403	20|20|20|30|40|50|60|70|74|94	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1404	50|50|50|50|50|50|60|70|79|99	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1405	10|10|20|30|40|50|60|70|77|97	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1406	1|10|20|30|40|50|60|70|73|93	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1407	1|10|20|30|40|50|60|70|77|97	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1408	20|20|20|30|40|50|60|70|72|92	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1409	30|30|30|30|40|50|60|70|75|95	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1410	40|40|40|40|40|50|60|70|78|98	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1411	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1412	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1413	40|40|40|40|40|50|60|70|79|99	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1414	10|10|20|30|40|50|60|70|76|96	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1415	20|20|20|30|40|50|60|70|71|91	9	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1416	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1417	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1418	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1419	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1420	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1421	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1422	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1423	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1424	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1425	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1426	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1427	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1428	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1429	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1430	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1431	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1432	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1433	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1434	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1435	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1436	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1437	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1438	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1439	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1440	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1441	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1442	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1443	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1444	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1445	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1446	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1447	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1448	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1449	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1450	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1451	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1452	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1453	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1454	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1455	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1456	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1457	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1458	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1459	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1460	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1461	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1462	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1463	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1464	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1465	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1466	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1467	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1468	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1469	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1470	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1471	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1472	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1473	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1474	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1475	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1476	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1477	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1478	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1479	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1480	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1481	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1482	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1483	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1484	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1485	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1486	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1487	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1488	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1489	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1490	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1491	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1492	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1493	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1494	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1495	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1496	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1497	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1498	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1499	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1500	50|50|50|50|50|50|60|70|76|96	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1501	30|30|30|30|40|50|60|70|71|91	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1502	50|50|50|50|50|50|60|70|75|95	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1503	30|30|30|30|40|50|60|70|78|98	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1504	20|20|20|30|40|50|60|70|74|94	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1505	10|10|20|30|40|50|60|70|76|96	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1506	1|10|20|30|40|50|60|70|73|93	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1507	1|10|20|30|40|50|60|70|78|98	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1508	10|10|20|30|40|50|60|70|77|97	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1509	40|40|40|40|40|50|60|70|77|97	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1510	20|20|20|30|40|50|60|70|72|92	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1511	10|10|20|30|40|50|60|70|71|91	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1512	20|20|20|30|40|50|60|70|79|99	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1513	40|40|40|40|40|50|60|70|79|99	10	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1514	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1515	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1516	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1517	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1518	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1519	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1520	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1521	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1522	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1523	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1524	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1525	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1526	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1527	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1528	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1529	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1530	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1531	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1532	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1533	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1534	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1535	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1536	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1537	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1538	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1539	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1540	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1541	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1542	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1543	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1544	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1545	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1546	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1547	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1548	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1549	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1550	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1551	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1552	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1553	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1554	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1555	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1556	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1557	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1558	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1559	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1560	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1561	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1562	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1563	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1564	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1565	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1566	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1567	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1568	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1569	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1570	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1571	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1572	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1573	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1574	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1575	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1576	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1577	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1578	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1579	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1580	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1581	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1582	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1583	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1584	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1585	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1586	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1587	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1588	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1589	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1590	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1591	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1592	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1593	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1594	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1595	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1596	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1597	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1598	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1599	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1												
1600	1|10|20|30|40|50|60|70|75|95	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1601	30|30|30|30|40|50|60|70|76|96	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1602	10|10|20|30|40|50|60|70|71|91	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1603	40|40|40|40|40|50|60|70|74|94	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1604	50|50|50|50|50|50|60|70|77|97	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1605	1|10|20|30|40|50|60|70|73|93	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	0|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1606	20|20|20|30|40|50|60|70|76|96	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1607	10|10|20|30|40|50|60|70|78|98	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
