INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	INT	STRING
5178	5178	10	1	CJSH_skill_player_4_5			人物身体前置点	状态_风之惩戒_01		人物脚部绑定点	0	1	1	0						风之惩戒：每秒受到58点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%	1	风之惩戒：每秒受到58点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%
5179	5179	10	1	CJSH_skill_player_4_5			人物身体前置点	状态_风之惩戒_01		人物脚部绑定点	0	1	1	0						风之惩戒：每秒受到64点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%	1	风之惩戒：每秒受到64点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%
5180	5180	10	1	CJSH_skill_player_4_5			人物身体前置点	状态_风之惩戒_01		人物脚部绑定点	0	1	1	0						风之惩戒：每秒受到70点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%	1	风之惩戒：每秒受到70点魔攻伤害。释放者魔攻伤害计算比率10%，目标魔防计算比率6%
																				0		
5191	5191	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5192	5192	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5193	5193	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5194	5194	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5195	5195	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5196	5196	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5197	5197	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5198	5198	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5199	5199	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
5200	5200	10	1	CJSH_skill_player_4_10			人物身体前置点			人物身体受击点	0	1	1	0						火系伤害加深：受到火系伤害*2	0	火系伤害加深：受到火系伤害*2
																				0		
5201	5201	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5202	5202	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5203	5203	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5204	5204	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5205	5205	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5206	5206	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5207	5207	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5208	5208	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5209	5209	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
5210	5210	10	1	CJSH_skill_player_4_10			人物身体前置点	状态_沙化_01		人物身体受击点	0	1	1	0						禁锢：定身	1	禁锢：定身
																				0		
5221	5221	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免5%，减速攻击自己的目标	1	玄石之盾：所有伤害减免5%，减速攻击自己的目标
5222	5222	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免10%，减速攻击自己的目标	1	玄石之盾：所有伤害减免10%，减速攻击自己的目标
5223	5223	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免15%，减速攻击自己的目标	1	玄石之盾：所有伤害减免15%，减速攻击自己的目标
5224	5224	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免20%，减速攻击自己的目标	1	玄石之盾：所有伤害减免20%，减速攻击自己的目标
5225	5225	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免25%，减速攻击自己的目标	1	玄石之盾：所有伤害减免25%，减速攻击自己的目标
5226	5226	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免30%，减速攻击自己的目标	1	玄石之盾：所有伤害减免30%，减速攻击自己的目标
5227	5227	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免35%，减速攻击自己的目标	1	玄石之盾：所有伤害减免35%，减速攻击自己的目标
5228	5228	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免40%，减速攻击自己的目标	1	玄石之盾：所有伤害减免40%，减速攻击自己的目标
5229	5229	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免45%，减速攻击自己的目标	1	玄石之盾：所有伤害减免45%，减速攻击自己的目标
5230	5230	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_先知_玄石之盾_01		人物身体受击点	0	1	0	0						玄石之盾：所有伤害减免50%，减速攻击自己的目标	1	玄石之盾：所有伤害减免50%，减速攻击自己的目标
																				0		
5231	5231	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度15%	1	玄石之盾减速：减少移动速度15%
5232	5232	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度20%	1	玄石之盾减速：减少移动速度20%
5233	5233	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度25%	1	玄石之盾减速：减少移动速度25%
5234	5234	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度30%	1	玄石之盾减速：减少移动速度30%
5235	5235	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度35%	1	玄石之盾减速：减少移动速度35%
5236	5236	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度40%	1	玄石之盾减速：减少移动速度40%
5237	5237	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度45%	1	玄石之盾减速：减少移动速度45%
5238	5238	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度50%	1	玄石之盾减速：减少移动速度50%
5239	5239	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度55%	1	玄石之盾减速：减少移动速度55%
5240	5240	10	1	CJSH_skill_player_4_12			人物身体前置点	状态_玄石之盾_02		人物脚部绑定点	0	1	1	0						玄石之盾减速：减少移动速度60%	1	玄石之盾减速：减少移动速度60%
																				0		
																				0		
																				0		
																				0		
																				0		
																				0	1	
																				0	1	
																				0	1	
																				0	1	
#	撒满						人物身体前置点													0	1	
6021	6021	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率10%的伤害，目标魔防计算比率6%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率10%的伤害，目标魔防计算比率6%
6022	6022	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率15%的伤害，目标魔防计算比率9%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率15%的伤害，目标魔防计算比率9%
6023	6023	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率20%的伤害，目标魔防计算比率12%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率20%的伤害，目标魔防计算比率12%
6024	6024	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率25%的伤害，目标魔防计算比率15%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率25%的伤害，目标魔防计算比率15%
6025	6025	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率30%的伤害，目标魔防计算比率18%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率30%的伤害，目标魔防计算比率18%
6026	6026	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率35%的伤害，目标魔防计算比率21%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率35%的伤害，目标魔防计算比率21%
6027	6027	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率40%的伤害，目标魔防计算比率24%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率40%的伤害，目标魔防计算比率24%
6028	6028	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率45%的伤害，目标魔防计算比率27%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率45%的伤害，目标魔防计算比率27%
6029	6029	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率50%的伤害，目标魔防计算比率30%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率50%的伤害，目标魔防计算比率30%
6030	6030	10	1	CJSH_skill_player_5_3			人物身体前置点	状态萨满_黑鸦蛊惑_01		人物身体受击点	0	1	1	0						黑鸦蛊惑：每2秒对目标造成自身魔攻比率55%的伤害，目标魔防计算比率33%	1	黑鸦蛊惑：每2秒对目标造成自身魔攻比率55%的伤害，目标魔防计算比率33%
																				0	1	
																				0	1	
																				0	1	
6061	6061	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复72点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复72点生命值，自身魔攻伤害计算比例30%
6062	6062	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复96点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复96点生命值，自身魔攻伤害计算比例30%
6063	6063	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复120点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复120点生命值，自身魔攻伤害计算比例30%
6064	6064	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复144点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复144点生命值，自身魔攻伤害计算比例30%
6065	6065	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复168点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复168点生命值，自身魔攻伤害计算比例30%
6066	6066	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复192点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复192点生命值，自身魔攻伤害计算比例30%
6067	6067	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复216点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复216点生命值，自身魔攻伤害计算比例30%
6068	6068	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复240点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复240点生命值，自身魔攻伤害计算比例30%
6069	6069	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复264点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复264点生命值，自身魔攻伤害计算比例30%
6070	6070	10	1	CJSH_skill_player_5_6			人物身体前置点	状态萨满_回春之光_01		人物身体中心点	0	1	0	0						回春之光：每3秒回复288点生命值，自身魔攻伤害计算比例30%	1	回春之光：每3秒回复288点生命值，自身魔攻伤害计算比例30%
6091	6091	10	1	CJSH_skill_player_5_7			人物身体前置点	状态萨满_白蟒蛊惑_01		人物身体受击点	0	1	1	0						白蟒蛊惑：混乱	1	白蟒蛊惑：混乱
6092	6092	10	1	CJSH_skill_player_5_7			人物身体前置点	状态萨满_白蟒蛊惑_01		人物身体受击点	0	1	1	0						白蟒蛊惑：混乱	1	白蟒蛊惑：混乱
