INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING
13810143	13	1	143	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810144	13	1	144	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810145	13	1	145	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810146	13	1	146	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810147	13	1	147	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810148	13	1	148	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810149	13	1	149	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810150	13	1	150	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810151	13	1	151	CJSH_item_zipian_1_1	火雷弹安放图	此图绘制潦草，看起来是在仓促之下绘制而成，可惜的是，并没有明确标示出火雷弹的埋放地点。	1	0	0	6	5	300579	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	三环任务（通缉令）																							
13810160	13	1	160	CJSH_item_chouren_2	三环追踪符	探寻从三环副本逃亡怪物的咒符。#r #r#g三环任务（通缉令）#cC8B88E任务中使用，可获得目标怪物方位。#r #r领取任务三环任务（通缉令）获得。	1	0	0	6	5	270356	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2楼兰王国																							
13810200	13	6	1	CJSH_quest_rongqi_1_3	大水囊	一个很大的皮质水囊，应该可以装很多水。	1	0	0	6	10	413326	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810201	13	2	211	CJSH_skill_player_3_15	巫师法器	其中充满了极寒的力量的法器，据说是北极之神的东西。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810202	13	1	2	CJSH_item_shuji_1_2	马可波罗游记	马可波罗在大元游历了多年后写成的一本书。	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810203	13	6	12	CJSH_quest_rongqi_1_3	装满水的皮囊	装满了清水的皮囊，足够几个人饮用	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2昆仑王国																							
13810250	13	1	250	CJSH_item_chengshuidaoju_1_10	金锭	一颗硕大的铭刻着女真文的金锭，正在闪闪发光。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810251	13	1	251	CJSH_item_chengshuidaoju_1_10	密信	一封密封着的信，信封上写着几个女真文。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810252	13	6	252	CJSH_quest_rongqi_1_3	大水囊	一个很大的皮质水囊，应该可以装很多水。	1	0	0	6	10	400219	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810253	13	6	253	CJSH_quest_rongqi_1_3	装满水的皮囊	装满了清水的皮囊，足够十几个人饮用	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810254	13	1	254	CJSH_item_maopi_1_1	木棉袈裟	昆仑王国的镇国之宝——木棉袈裟。	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810255	13	1	255	CJSH_item_shujuan_1_5	信件	完颜守襄送给昆仑国王兀良哈台的一封信。	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810256	13	1	256	CJSH_item_chengshuidaoju_1_10	烟火	祭祀上苍所用的烟火。	1	0	0	6	1	400221	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810257	13	1	257	CJSH_quest_xinjia_1_9	炸弹	威力巨大的炸弹，声音能传播三十里！	1	0	0	6	1	400220	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810258	13	1	258	CJSH_item_chengshuidaoju_1_10	契丹金戈	西辽开国皇帝耶律大石曾用过的黄金长戈。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810259	13	1	259	CJSH_item_chengshuidaoju_1_10	木棉袈裟	昆仑王国的国宝、佛门圣物——木棉袈裟。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810260	13	1	260	CJSH_item_baoshi_3_2	解药	以熊胆为药引制成的解药。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2太行山																							
13810261	13	1	261	CJSH_quest_xinjia_1_9	白熊皮	一张巨大的白熊皮，抚摸上去异常柔软、暖和。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2敦煌王国																							
13810398	13	1	398	CJSH_item_juqing_1	豺狗肉	新鲜的豺狗肉，草原上的美味。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810399	13	1	399	CJSH_item_kuangshi_1_1	石块	一块形状周正，质地坚硬的石头。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2泰山																							
13810400	13	1	400	CJSH_quest_xinjia_1_9	祭天颂文	姚枢写的一篇文采飞扬的祭天颂文。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	成2秦岭																							
13810410	13	1	401	CJSH_equip_gu_2_7	堪舆罗盘	李志常法师的堪舆罗盘，能勘测天下宝物！	1	0	0	6	1	400222	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
