INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
11980033	11	98	33	CJSH_item_majiang_1_12	三条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980034	11	98	34	CJSH_item_majiang_1_13	四条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980035	11	98	35	CJSH_item_majiang_1_14	五条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980036	11	98	36	CJSH_item_majiang_1_15	六条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980037	11	98	37	CJSH_item_majiang_1_16	七条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980038	11	98	38	CJSH_item_majiang_2_1	八条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980039	11	98	39	CJSH_item_majiang_2_2	九条	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980041	11	98	41	CJSH_item_majiang_1_1	一筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980042	11	98	42	CJSH_item_majiang_1_2	二筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980043	11	98	43	CJSH_item_majiang_1_3	三筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980044	11	98	44	CJSH_item_majiang_1_4	四筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980045	11	98	45	CJSH_item_majiang_1_5	五筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980046	11	98	46	CJSH_item_majiang_1_6	六筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980047	11	98	47	CJSH_item_majiang_1_7	七筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980048	11	98	48	CJSH_item_majiang_1_8	八筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980049	11	98	49	CJSH_item_majiang_1_9	九筒	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980051	11	98	51	CJSH_item_majiang_2_3	一万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980052	11	98	52	CJSH_item_majiang_2_4	二万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980053	11	98	53	CJSH_item_majiang_2_5	三万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980054	11	98	54	CJSH_item_majiang_2_6	四万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980055	11	98	55	CJSH_item_majiang_2_7	五万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980056	11	98	56	CJSH_item_majiang_2_8	六万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980057	11	98	57	CJSH_item_majiang_2_9	七万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980058	11	98	58	CJSH_item_majiang_2_10	八万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11980059	11	98	59	CJSH_item_majiang_2_11	九万	这不是一张牌！它继承了中国人民的优秀传统！	60	-1	-1	99	80000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	符文牌	掉落符文.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990001	11	99	1	CJSH_quest_zawu_1_2	帮会令	升级帮会的必需品。#r #r王城#S帮会管理员（王城帮会区）#cC8B88E处，用来升级帮会。	1	-1	-1	99	100000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	帮会令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990002	11	99	2	CJSH_item_zhipian_2_1	废弃	可乐鸡翅秘方	1	-1	-1	99	2500	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	帮会令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990003	11	99	3	CJSH_quest_zawu_1_2	使者密令	王城的阿丹正在秘密收集此物品。	1	-1	-1	99	2500	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990004	11	99	4	CJSH_quest_zawu_1_2	火把	点燃圣火的火种	1	-1	-1	99	0	1	3	1	400005	51	-1	-1	-1	4	0	-1	0	0	任务道具	掉落木头.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990005	11	99	5	CJSH_quest_zawu_1_2	宝石	魔王的能量来源	1	-1	-1	99	0	1	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落翡翠.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990006	11	99	6	CJSH_item_flower_1_3	药引	药引	1	-1	-1	99	0	1	16	1	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990007	11	99	7	CJSH_item_juqing_8	神秘蜘蛛牙	把它交给豁儿赤，可能会有意外的惊喜。#r #r蒙古乞颜部的#S豁儿赤#cC8B88E处兑换装备。 #r #r蒙古乞颜部的#S丘陵狼蛛#cC8B88E掉落。	1	-1	-1	99	0	1	11	20	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落牙齿.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990008	11	99	8	CJSH_item_baoshi_5_14	塔塔尔宝石	金兵俘虏好像正在收集它。#r #r蒙古塔塔尔#S金兵俘虏#cC8B88E处换取装备。#r #r#S塔塔尔士兵#cC8B88E掉落。	1	-1	-1	99	0	1	11	20	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落翡翠.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990009	11	99	9	CJSH_item_fenyao_1_1	疗伤秘药	把它交给御马监的依玛大人。	1	-1	-1	99	5	1	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990010	11	99	10	CJSH_item_shujuan_1_4	天雅乐谱	流传很久的一本琴谱，极少有人能完整的弹奏出来。	1	-1	-1	99	200	1	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990011	11	99	11	CJSH_equip_shipin_1_6	三番令	尊贵的令牌。#r #r在王城#S三环副本传送人（王城副本区）#cC8B88E处进入高奖副本，消耗3次本周的副本次数。#r #r#g金币商城（快捷键J）#O日常消耗区#N日常必备类#cC8B88E出售。#r #r#O完成副本后出现宝箱，将会使你获得额外大量经验。	1	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990012	11	99	12	CJSH_equip_shipin_1_16	五番令	在历史中曾发挥了巨大作用的令牌。#r #r在王城#S产出副本传送人（王城副本区）#cC8B88E处可以将其兑换为#S藏宝令。	1	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990013	11	99	13	CJSH_item_zahuo_6_9	黄金三番令	黄金的令牌。#r #r在王城#S三环副本传送人（王城副本区）#cC8B88E处进入高奖副本，消耗21次本周的副本次数。#r #r在王城#S三环副本传送人（王城副本区）#cC8B88E处由7个三番令和7个修行草兑换获得。#r #r#O完成副本后出现宝箱，将会使你获得额外海量经验。	40	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990014	11	99	14	CJSH_equip_shipin_1_16	千佛窟入场券	千佛窟入场券	1	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990015	11	99	15	CJSH_item_zahuo_6_10	藏宝令	尊贵的令牌。#r #r在王城#S藏宝洞传送人（王城副本区）#cC8B88E处进入藏宝洞。#r #r#g金币商城（快捷键J）#O日常消耗区#N日常必备类#cC8B88E出售。#r #r#O完成藏宝洞后出现兑换NPC，可在此NPC处换取道具，更可能获得额外的惊喜！	1	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990016	11	99	16	CJSH_equip_shipin_2_10	悬赏令	尊贵的令牌。#r #r在王城#S三环副本传送人（王城副本区）#cC8B88E处提交，消耗5环本周三环通缉令环数，获得5倍的奖励。#r #r#g金币商城（快捷键J）#O日常消耗区#N日常必备类#cC8B88E出售。	1	-1	-1	99	2500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	悬赏令	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990017	11	99	17	CJSH_equip_shipin_1_16	通缉令	缉拿三环副本逃亡怪物的令牌。#r #r在王城#S三环副本传送人（王城副本区）#cC8B88E处领取三环任务（通缉令）任务消耗。 #r #r王城#S杂货商人（王城普通商店区）#cC8B88E出售。	1	-1	-1	99	200	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落令牌.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990050	11	99	50	CJSH_item_common_2_9	回魂丹	珍贵的复活道具。#r #r在死亡后选择原地复活时，会优先消耗一颗回魂丹原地复活，不消耗金卡/现金。#r #r#g金币商城（快捷键J）#O日常消耗区#NPK良品类#cC8B88E出售。	1	-1	-1	99	800	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990051	11	99	51	CJSH_item_common_2_9	回魂丹	珍贵的复活道具。#r #r在死亡后选择原地复活时，会优先消耗一颗回魂丹原地复活，不消耗金卡/现金。#r #r#g金币商城（快捷键J）#O日常消耗区#NPK良品类#cC8B88E出售。	1	-1	-1	99	800	1	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990100	11	99	100	CJSH_item_common_1_5	混沌之星	蕴含混沌之力的宝石，可以中和过于强大的五耀之力。#r #r王城#S圣山地宫传送人#cC8B88E处，圣山地宫满员时使用后可以提升圣山地宫的人员限制（最多可以进入200人）。#r #r#g金币商城（快捷键J）#O日常消耗区#N日常必备类#cC8B88E出售。	1	-1	-1	99	1	1	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990101	11	99	101	CJSH_fuben_1_8	和氏璧	方圆四寸，色绿如蓝，温润而泽，上纽交五龙，正面刻有李斯所书“受命于天，既寿永昌”八篆字。得之 “受命于天”，失之 “气数已尽”。#r #r#g成吉思汗#cC8B88E绝版物品。	1	-1	-1	99	1	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990110	11	99	110	CJSH_item_shujuan_1_3	募集券	加入帮会后，王城#S帮会管理员#cC8B88E处完成帮会建设之#g帮会募集#cC8B88E任务的必需品，完成后会得到大量自身经验，帮会经验，帮贡，帮会金钱和使命点。#r #r#g金币商城（快捷键J）#O日常消耗区#N日常必备类#cC8B88E出售。#r #r#O每名帮众一天只能完成一次帮会募集。	1	-1	-1	99	5000	1	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990111	11	99	111	CJSH_item_common_1_10	六亲不认丸	师傅用来将徒弟逐出师门的专用道具。	1	-1	-1	99	5000	1	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990112	11	99	112	CJSH_item_baoshi_6_1	国传钻石原石	用来兑换国传钻石	1	-1	-1	99	10000	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
11990113	11	99	113	CJSH_item_baoshi_6_3	钻石原石	用钻石矿和钧窑的陶录兑换得来，可以在大都的钻石商店处兑换各种成品钻石。#r #r大都#S[钻石金刚兑换]上官石（大都兑换商店区）#cC8B88E处，可兑换钻石。#r #r#g副本钧窑#cC8B88E内和陶录兑换得。	1	-1	-1	99	20000	10	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
11990114	11	99	114	CJSH_item_kuangshi_2_11	次生钻石矿	伴随原生矿石而产生的钻石矿物。#r #r#g副本钧窑#cC8B88E陶录处或#g副本倩女幽魂#cC8B88E冥界商人处，换取钻石的原石。#r #r#g金币商城（快捷键J）#O装备打造区#N装备升星类#cC8B88E出售。#r #r#O击败钧窑的第六、七、八轮怪物或完成倩女幽魂第一、二、三关后使用。	65	-1	-1	99	1	1	3	250	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落矿石_06_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990115	11	99	115	CJSH_item_kuangshi_2_12	原生钻石矿	藏于地下多年的原生钻石矿。#r #r#g副本钧窑#cC8B88E陶录处或#g副本倩女幽魂#cC8B88E冥界商人处，换取钻石的原石。#r #r#g金币商城（快捷键J）#O装备打造区#N装备升星类#cC8B88E出售。#r #r#O击败钧窑的第九轮、第十轮怪物或完成倩女幽魂第四关、第五关后使用。	65	-1	-1	99	1	1	3	250	-1	-1	-1	-1	-1	4	0	-1	0	0	任务道具	掉落矿石_08_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990116	11	99	116	CJSH_item_shujuan_1_2	VIP募集券（一次性）	加入帮会后，#S帮会管理员#cC8B88E处完成#g第一次帮会募集#cC8B88E任务的必需品，完成后会得到大量自身经验、帮会经验和帮贡。#r #r#g金币商城（快捷键J）#OVIP专属区#N一星麒麟类#cC8B88E出售，购买后绑定。#r #r#O每个玩家终生只能使用1次，每个帮会每天最多可接受50次VIP募集券。	1	-1	-1	99	5000	1	27	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落药草.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990117	11	99	117	CJSH_item_huodong_1_12	嘉年华娱乐币	神奇的大都嘉年华娱乐币，可以瞬间完成大都嘉年华中的一些任务。#r #r大都#S全美丽、华常志、灯谜使官#cC8B88E处使用。#r #r完成#g益者三友、铁人三项、灯谜会#cC8B88E获得。#r #r#O每天嘉年华活动开放的时间19：30——24：00内使用。	1	-1	-1	99	1	1	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990118	11	99	118	CJSH_item_yifu_1_6	帮贡符材料	帮贡符材料	1	-1	-1	99	2500	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990119	11	99	119	CJSH_item_yifu_1_6	荣誉符材料	荣誉符材料	1	-1	-1	99	2500	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990120	11	99	120	CJSH_item_yifu_1_6	帮贡符	帮贡符	1	-1	-1	99	2500	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990121	11	99	121	CJSH_item_yifu_1_6	荣誉符	荣誉符	1	-1	-1	99	2500	1	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊物品	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990201	11	99	201	CJSH_quest_rongqi_1_1	陶瓷药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。#r #r王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	100	20	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990202	11	99	202	CJSH_quest_rongqi_1_2	青玉药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。#r #r王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	200	40	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990203	11	99	203	CJSH_quest_rongqi_1_4	釉玉药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	400	80	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990204	11	99	204	CJSH_quest_rongqi_1_5	翡翠药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	800	160	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990205	11	99	205	CJSH_quest_rongqi_1_6	彩玉药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	1600	320	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990206	11	99	206	CJSH_quest_rongqi_1_8	青花瓷药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	3200	640	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990207	11	99	207	CJSH_quest_rongqi_1_9	羊脂玉药瓶	#g中原草药术#cC8B88E制造药品所需道具之一。王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	6400	1280	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落药品_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990220	11	99	220	CJSH_item_common_1_6	煤块1	制造宝石所需道具	1	-1	-1	99	100	60	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990221	11	99	221	CJSH_item_common_1_6	煤块2	制造宝石所需道具	1	-1	-1	99	200	120	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990222	11	99	222	CJSH_item_common_1_6	煤块3	制造宝石所需道具	1	-1	-1	99	400	240	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990223	11	99	223	CJSH_item_common_1_6	煤块4	制造宝石所需道具	1	-1	-1	99	800	480	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990224	11	99	224	CJSH_item_common_1_6	煤块5	制造宝石所需道具	1	-1	-1	99	1600	960	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990225	11	99	225	CJSH_item_common_1_6	煤块6	制造宝石所需道具	1	-1	-1	99	3200	1920	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990226	11	99	226	CJSH_item_common_1_6	煤块7	制造宝石所需道具	1	-1	-1	99	6400	3840	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990301	11	99	301	CJSH_item_zahuo_2_6	细铁针	#g蒙古驯马术#cC8B88E制造骑乘技能材料之一。#r #r王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	300	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落_针.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11990302	11	99	302	CJSH_item_zahuo_2_7	乌铁针	#g蒙古驯马术#cC8B88E制造骑乘技能材料之一。#r #r王城#S杂货商人#cC8B88E和大都#S杂货商人#cC8B88E出售。	1	-1	-1	99	600	10	5	20	-1	-1	-1	-1	-1	4	0	-1	0	0	合成材料	掉落_针.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
