INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT
10077600	62	神龙掌门之盾	产地：西域	CJSH_equip_dun_2_4	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10077700	74	神赐金牌之盾	产地：西域	HAN2_Equip_shenci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10077701	76	天赐金牌之盾	产地：西域	HAN2_Equip_tianci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10077801	58	世传君主之盾	产地：蒙古	HAN2_Equip_shichuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_世传武士盾_01	武器绑定点_04																																7
10077802	60	国传君主之盾	产地：金国	HAN2_Equip_guochuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_国传武士盾_01	武器绑定点_04																																7
10077803	62	神传君主之盾	产地：西域	HAN2_Equip_shenchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神传武士盾_01	武器绑定点_04																																7
10077804	62	神龙掌门之盾	产地：西域	CJSH_equip_dun_2_4	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神传武士盾_01	武器绑定点_04																																7
10077805	74	神赐金牌之盾	产地：西域	HAN2_Equip_shenci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神赐武士盾_01	武器绑定点_04																																7
10077810	64	天传君主之盾	产地：莱茵河畔	HAN2_Equip_tianchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_天传武士盾_01	武器绑定点_04																																7
10077811	76	天赐金牌之盾	产地：西域	HAN2_Equip_tianci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_天赐武士盾_01	武器绑定点_04																																7
10077850	66	冥传君主之盾	产地：莱茵河畔	HAN2_Equip_mingchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10077851	78	冥赐金牌之盾	产地：西域	HAN2_Equip_mingci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10077852	66	冥传君主之盾	产地：莱茵河畔	HAN2_Equip_mingchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_冥传武士盾_01	武器绑定点_04																																7
10077853	78	冥赐金牌之盾	产地：西域	HAN2_Equip_mingci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_冥赐武士盾_01	武器绑定点_04																																7
10078000	62	神传远征之盾	产地：西域	HAN2_Equip_guochuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078001	74	神赐可汗之盾	产地：西域	HAN2_Equip_shenci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078002	62	神龙刺陵之盾	产地：西域	CJSH_equip_dun_2_4	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078003	64	天传远征之盾	产地：莱茵河畔	HAN2_Equip_tianchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078004	76	天赐可汗之盾	产地：西域	HAN2_Equip_tianci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078005	66	冥传君主之盾	产地：西域	HAN2_Equip_mingchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	ffcc00																																		7
10078010	62	神传远征之盾	产地：西域	HAN2_Equip_guochuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神传武士盾_01	武器绑定点_04																																7
10078011	74	神赐可汗之盾	产地：西域	HAN2_Equip_shenci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神赐武士盾_01	武器绑定点_04																																7
10078012	62	神龙刺陵之盾	产地：西域	CJSH_equip_dun_2_4	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_神传武士盾_01	武器绑定点_04																																7
10078013	64	天传远征之盾	产地：莱茵河畔	HAN2_Equip_tianchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_天传武士盾_01	武器绑定点_04																																7
10078014	76	天赐可汗之盾	产地：西域	HAN2_Equip_tianci_offhand_1_8	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_天赐武士盾_01	武器绑定点_04																																7
10078015	66	冥传君主之盾	产地：西域	HAN2_Equip_mingchuan_wushi_7	盾	掉落盾.lmodel	cj_yingguang_huang	0	950cff	武器_冥传武士盾_01	武器绑定点_04																																7
#1008XXXX细剑																																										-1	
10080010	156	家传之锏	产地：蒙古	CJSH_equip_fushoujian_1_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080020	156	草原短柄锏	产地：蒙古	CJSH_equip_fushoujian_2_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080030	156	克烈突刺锏	产地：蒙古	CJSH_equip_fushoujian_2_6	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080040	156	鞑靼粹炼锏	产地：蒙古	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080050	156	乃蛮昆吾锏	产地：蒙古	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080060	156	乌月三才锏	产地：金国	CJSH_equip_fushoujian_1_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080070	156	凤翔定光锏	产地：金国	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080080	156	西辽飞仙锏	产地：西域	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080090	156	突厥雨露锏	产地：西域	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	8
10080091	156	金帐煌天锏	产地：欧洲	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080092	156	中兴神乐剑	产地：西域	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080093	156	西辽正本剑	产地：西域	CJSH_equip_fushoujian_2_6	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080094	156	碎叶开神剑	产地：西域	CJSH_equip_fushoujian_2_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080095	156	沙漠通神剑	产地：西域	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080096	156	波斯凌绝剑	产地：欧洲	CJSH_equip_fushoujian_2_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080097	156	基辅帝玉剑	产地：欧洲	CJSH_equip_fushoujian_2_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080098	156	波兰君德剑	产地：欧洲	CJSH_equip_fushoujian_2_11	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080099	156	匈牙利荡魔剑	产地：欧洲	CJSH_equip_fushoujian_2_10	细剑	掉落剑.lmodel	cj_yingguang_huang	0	0bc0cb																																		8
10080201	156	副手剑一级成品	产地：中原地区	CJSH_equip_fushoujian_2_6	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080202	156	副手剑二级成品	产地：波斯地区	CJSH_equip_fushoujian_2_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080203	156	副手剑三级成品	产地：蒙古	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080204	156	副手剑四级成品	产地：莫斯科	CJSH_equip_fushoujian_2_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080205	156	短歌细剑	产地：波斯地区	CJSH_equip_fushoujian_1_9	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080206	156	副手剑六级成品	产地：莱茵河畔	CJSH_equip_fushoujian_1_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080207	156	副手剑七级成品	产地：印度地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080208	156	挑灯细剑	产地：西域	CJSH_equip_fushoujian_1_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080209	156	副手剑九级成品	产地：南疆	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10080210	156	嗜魂细剑	产地：中原地区	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10081101	156	草原之锏	产地：蒙古	CJSH_equip_fushoujian_2_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081102	156	克烈之锏	产地：蒙古	CJSH_equip_fushoujian_2_6	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081103	156	鞑靼之锏	产地：蒙古	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081104	156	乃蛮之锏	产地：蒙古	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081105	156	乌月之锏	产地：金国	CJSH_equip_fushoujian_1_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081106	156	凤翔之锏	产地：金国	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081107	156	西辽之锏	产地：西域	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081108	156	突厥之锏	产地：西域	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081109	156	金帐之锏	产地：欧洲	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10081110	156	神乐剑	产地：印度地区	CJSH_equip_fushoujian_2_4	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	8
10082201	156	正本剑	产地：波斯地区	CJSH_equip_fushoujian_2_6	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082202	156	开神剑	产地：蒙古	CJSH_equip_fushoujian_2_3	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082203	156	通神剑	产地：莫斯科	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082204	156	凌绝剑	产地：波斯地区	CJSH_equip_fushoujian_2_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082205	156	帝玉剑	产地：莱茵河畔	CJSH_equip_fushoujian_2_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082206	156	君德剑	产地：中原地区	CJSH_equip_fushoujian_2_11	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082207	156	荡魔剑	产地：波斯地区	CJSH_equip_fushoujian_2_10	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082208	156	中天剑	产地：蒙古	CJSH_equip_fushoujian_2_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082209	156	承天剑	产地：莫斯科	CJSH_equip_fushoujian_1_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10082210	156	靖天剑	产地：波斯地区	CJSH_equip_fushoujian_1_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff																																	-1	8
10083001	156	巴鲁湾明昭破岩剑	产地：莱茵河畔	CJSH_equip_fushoujian_2_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10083002	156	仲裁细剑	产地：成吉思汗游戏	CJSH_equip_fushoujian_1_10	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10083003	156	十三翼惊天剑	产地：西域	CJSH_equip_fushoujian_1_10	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10084001	158	世传君主之锏	产地：蒙古	HAN2_Equip_shichuan_jianxia_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10084002	160	国传君主之锏	产地：金国	HAN2_Equip_guochuan_jianxia_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10084003	162	神传君主之锏	产地：西域	HAN2_Equip_shenchuan_jianxia_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	8
10084004	164	天传君主之锏	产地：莱茵河畔	HAN2_Equip_tianchuan_jianxia_7	细剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		8
10086010	156	家传细剑	产地：波斯地区	CJSH_equip_fushoujian_1_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086020	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086030	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086040	156	重骑兵斩将之锏	产地：蒙古	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086050	156	一统蒙古之细剑	产地：波斯地区	CJSH_equip_fushoujian_2_2	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086060	156	凤翔日暮之剑	产地：波斯地区	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086070	156	智闯金营之剑	产地：波斯地区	CJSH_equip_fushoujian_1_8	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086080	156	金国挽歌之细剑	产地：波斯地区	CJSH_equip_fushoujian_1_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086090	156	贺兰山之细剑	产地：波斯地区	CJSH_equip_fushoujian_1_5	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086100	168	十夫长名将之锏	产地：蒙古	HAN2_Equip_common_offhand_2_13	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086110	170	百夫长名将之锏	产地：蒙古	HAN2_Equip_common_offhand_2_14	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086120	172	千夫长名将之锏	产地：蒙古	HAN2_Equip_common_offhand_2_15	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086130	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086140	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086150	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086160	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086170	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086180	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086190	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086200	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
10086210	156	任务细剑	产地：波斯地区	CJSH_equip_fushoujian_1_1	细剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	8
