INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
733	7	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
734	8	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
735	9	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
736	10	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
737	11	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
738	12	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
739	13	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
740	14	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
741	15	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
742	16	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
743	17	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
744	18	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
745	19	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
746	20	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
747	21	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
748	22	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
749	23	帮会战场	1	zhanchang_banghuizhanchang/zhanchang_banghuizhanchang.scn	6	2	1	0	0	125	134	650	20	-1
750	36	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
751	35	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
752	34	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
753	33	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
754	37	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
755	36	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
756	35	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
757	34	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
758	38	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
759	37	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
760	36	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
761	35	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
762	39	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
763	38	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
764	37	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
765	36	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
766	40	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
767	39	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
768	38	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
769	37	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
770	41	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
771	40	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
772	39	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
773	38	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
774	42	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
775	41	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
776	40	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
777	39	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
778	43	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
779	42	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
780	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	780	20	-1
781	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	781	20	-1
782	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	782	20	-1
783	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	783	20	-1
784	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	784	20	-1
785	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	785	20	-1
786	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	786	20	-1
787	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	787	20	-1
788	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	788	20	-1
789	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	789	20	-1
790	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	790	20	-1
791	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	791	20	-1
792	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	792	20	-1
793	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	793	20	-1
794	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	794	20	-1
795	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	795	20	-1
796	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	796	20	-1
797	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	797	20	-1
798	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	798	20	-1
799	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	799	20	-1
800	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	800	20	-1
801	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	801	20	-1
802	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	802	20	-1
803	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	803	20	-1
804	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	804	20	-1
805	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	805	20	-1
806	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	806	20	-1
807	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	807	20	-1
808	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	808	20	-1
809	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	809	20	-1
810	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	810	20	-1
811	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	811	20	-1
812	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	812	20	-1
813	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	813	20	-1
814	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	814	20	-1
815	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	815	20	-1
816	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	816	20	-1
817	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	817	20	-1
818	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	818	20	-1
819	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	819	20	-1
820	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	820	20	-1
821	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	821	20	-1
822	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	822	20	-1
823	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	823	20	-1
824	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	824	20	-1
825	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	825	20	-1
826	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	826	20	-1
827	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	827	20	-1
828	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	828	20	-1
829	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	829	20	-1
830	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	830	20	-1
831	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	831	20	-1
832	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	832	20	-1
833	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	833	20	-1
834	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	834	20	-1
835	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	835	20	-1
836	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	836	20	-1
837	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	837	20	-1
838	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	838	20	-1
839	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	839	20	-1
840	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	840	20	-1
841	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	841	20	-1
842	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	842	20	-1
843	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	843	20	-1
844	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	844	20	-1
845	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	845	20	-1
846	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	846	20	-1
847	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	847	20	-1
848	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	848	20	-1
849	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	849	20	-1
850	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	850	20	-1
851	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	851	20	-1
852	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	852	20	-1
853	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	853	20	-1
854	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	854	20	-1
855	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	855	20	-1
856	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	856	20	-1
857	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	857	20	-1
858	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	858	20	-1
859	5	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	859	20	-1
860	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	860	20	-1
861	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	861	20	-1
862	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	862	20	-1
863	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	863	20	-1
864	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	864	20	-1
865	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	865	20	-1
866	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	866	20	-1
867	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	867	20	-1
868	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	868	20	-1
869	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	869	20	-1
870	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	870	20	-1
871	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	871	20	-1
872	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	872	20	-1
873	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	873	20	-1
874	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	874	20	-1
875	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	875	20	-1
876	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	876	20	-1
877	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	877	20	-1
878	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	878	20	-1
879	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	879	20	-1
880	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	880	20	-1
881	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	881	20	-1
882	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	882	20	-1
883	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	883	20	-1
884	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	884	20	-1
885	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	885	20	-1
886	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	886	20	-1
887	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	887	20	-1
888	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	888	20	-1
889	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	889	20	-1
890	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	890	20	-1
891	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	891	20	-1
892	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	892	20	-1
893	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	893	20	-1
894	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	894	20	-1
895	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	895	20	-1
896	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	896	20	-1
897	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	897	20	-1
898	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	898	20	-1
899	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	899	20	-1
900	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	900	20	-1
901	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	901	20	-1
902	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	902	20	-1
903	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	903	20	-1
904	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	904	20	-1
905	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	905	20	-1
906	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	906	20	-1
907	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	907	20	-1
908	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	908	20	-1
909	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	909	20	-1
910	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	910	20	-1
911	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	911	20	-1
912	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	912	20	-1
913	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	913	20	-1
914	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	914	20	-1
915	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	915	20	-1
916	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	916	20	-1
917	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	917	20	-1
918	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	918	20	-1
919	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	919	20	-1
920	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	920	20	-1
921	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	921	20	-1
922	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	922	20	-1
923	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	923	20	-1
924	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	924	20	-1
925	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	925	20	-1
926	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	926	20	-1
927	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	927	20	-1
928	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	928	20	-1
929	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	929	20	-1
930	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	930	20	-1
931	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	931	20	-1
932	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	932	20	-1
933	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	933	20	-1
934	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	934	20	-1
935	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	935	20	-1
936	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	936	20	-1
937	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	937	20	-1
938	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	938	20	-1
939	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	939	20	-1
940	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	940	20	-1
941	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	941	20	-1
942	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	942	20	-1
943	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	943	20	-1
944	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	944	20	-1
945	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	945	20	-1
946	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	946	20	-1
947	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	947	20	-1
948	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	948	20	-1
949	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	949	20	-1
950	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	950	20	-1
951	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	951	20	-1
952	41	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	952	20	-1
953	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	953	20	-1
954	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	954	20	-1
955	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	955	20	-1
956	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	956	20	-1
957	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	957	20	-1
958	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	958	20	-1
959	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	959	20	-1
960	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	960	20	-1
961	43	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	961	20	-1
962	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	962	20	-1
963	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	963	20	-1
964	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	964	20	-1
965	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	965	20	-1
966	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	966	20	-1
967	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	967	20	-1
968	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	968	20	-1
969	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	969	20	-1
970	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	970	20	-1
971	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	971	20	-1
972	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	972	20	-1
973	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	973	20	-1
974	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	974	20	-1
975	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	975	20	-1
976	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	976	20	-1
977	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	977	20	-1
978	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	978	20	-1
979	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	979	20	-1
980	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	980	20	-1
981	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	981	20	-1
982	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	982	20	-1
983	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	983	20	-1
984	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	984	20	-1
985	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	985	20	-1
986	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	986	20	-1
987	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	987	20	-1
988	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	988	20	-1
989	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	989	20	-1
990	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	990	20	-1
991	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	991	20	-1
992	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	992	20	-1
993	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	993	20	-1
994	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	994	20	-1
995	44	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	995	20	-1
996	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	996	20	-1
997	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	997	20	-1
998	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	998	20	-1
999	6	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	999	20	-1
1000	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1000	20	-1
1001	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1001	20	-1
1002	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1002	20	-1
1003	40	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1003	20	-1
1004	7	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	1004	20	-1
1005	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1005	20	-1
1006	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1006	20	-1
1007	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1007	20	-1
1008	41	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1008	20	-1
1009	7	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	1009	20	-1
1010	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1010	20	-1
1011	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1011	20	-1
1012	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1012	20	-1
1013	41	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1013	20	-1
1014	7	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	1014	20	-1
1015	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1015	20	-1
1016	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1016	20	-1
1017	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1017	20	-1
1018	41	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1018	20	-1
1019	7	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	1019	20	-1
1020	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1020	20	-1
1021	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1021	20	-1
1022	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1022	20	-1
1023	41	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1023	20	-1
1024	7	副本场景预留	1	test/test.scn	5	1	1	-1	1	125	134	1024	20	-1
1025	45	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1025	20	-1
1026	44	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1026	20	-1
1027	42	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1027	20	-1
